class,comment_sentence,labels,types
PlotAccessor,"if string, load color images with this",[0 1 0 0 0],uk
PlotAccessor,name from mattplotlib.,[0 1 0 0 0],uk
PlotAccessor,"if true, the color bar of the graph shows only scatters and hexes",[0 1 0 0 0],uk
PlotAccessor,float position,[0 1 0 0 0],uk
PlotAccessor,"when using the y-axis, automatically mark column",[0 1 0 0 0],uk
PlotAccessor,"include bool, default is false",[0 1 0 0 0],uk
PlotAccessor,"st. server, by default none",[0 1 0 0 0],uk
PlotAccessor,draw^backend.,[0 1 0 0 0],uk
PlotAccessor,"Alternative, to",[0 1 0 0 0],uk
PlotAccessor,versiondent 10.0,[0 1 0 0 0],uk
PlotAccessor,arguments to pass to the matplotlib construction method.,[0 1 0 0 0],uk
PlotAccessor,will be the object returned by the server.,[0 1 0 0 0],uk
PlotAccessor,notes,[0 0 1 0 0],uk
PlotAccessor,"For more information on this topic, see the mattplotlib documentation",[0 0 1 0 0],uk
PlotAccessor,center,[0 0 1 1 0],uk
SelectNSeries,implementation n of least value for series,[0 0 0 0 1],uk
SelectNSeries,nt int,[0 1 0 0 0],uk
SelectNSeries,"keep first, last, default first",[0 1 0 0 0],uk
SetopCheck,"This method is called ""adorning the set of operations in intervaldex""",[0 0 1 0 1],uk
SQLiteTable,"Instead of a table variable, simply use a command to create a table.",[0 0 1 0 0],uk
SQLTable,used by the fact that table mirrored sqlchemy to,[0 0 0 1 0],uk
SQLTable,Do better conversions to type.,[0 0 0 1 0],uk
SQLTable,Contains the various flags needed to avoid this,[0 0 0 1 0],uk
SQLTable,Always skip them between functions.,[0 0 0 1 0],uk
StringArray,warning,[0 1 0 0 0],uk
StringArray,parts of the api can change without warning.,[0 1 0 0 0],uk
StringArray,an array of values like,[0 1 0 0 0],uk
StringArray,The data array.,[0 1 0 0 0],uk
StringArray,warning,[0 1 0 0 0],uk
StringArray,where the elements are Python strings.,[0 1 0 0 0],uk
StringArray,It could be.,[0 1 0 0 0],uk
StringArray,notes,[0 0 1 0 0],uk
StringArray,Stringmask returns boolean masking for compare methods.,[0 0 1 1 0],uk
StringArray,"pd^massive it, some text, no data.",[1 0 0 1 0],uk
StringArray,", line dtype",[1 0 0 0 0],uk
StringArray,stringarray,[1 0 0 0 0],uk
StringArray,"It's, uh, some text, some data.",[1 0 0 0 0],uk
StringArray,Values.,[1 0 0 0 0],uk
StringArray,return last call last,[1 0 0 0 0],uk
StringArray,"pd^massive a, no, c, dtype string a",[0 0 0 1 0],uk
StringArray,"true, na, false",[1 0 0 0 0],uk
StringMethods,vectored string function for sequence and index.,[0 0 0 0 1],uk
StringMethods,nas stay na unles,[0 0 1 0 0],uk
StringMethods,python pattern,[0 0 1 0 0],uk
StringMethods,s^str.split,[1 0 0 0 0],uk
TestDatetimelikeSubtype,"Time-specific tests for date-to-date intervals, for example subtype",[0 0 0 0 1],uk
TestFromArrays,Tests specific to the interval in^ arrays,[0 0 0 0 1],uk
TestSorted,all you wanted to check about sorting,[0 0 0 0 1],uk
UnsortedIndexError,"error lifted while trying to get a piece of multiindex,",[0 0 0 0 1],uk
UnsortedIndexError,And the index was not flexible.,[0 0 0 0 1],uk
_BZ2Proxy,small proxy class that enables external file object,[0 0 0 0 1],uk
_BZ2Proxy,Limit limit in bz2s bz2file module,[0 0 1 0 0],uk
_BZ2Proxy,"class which, unlike gzip^gzipfile, does not support",[0 0 1 0 0],uk
_BZ2Proxy,object file argument.,[0 0 1 0 0],uk
_MovedItems,lazy loading of moving objects,[0 0 0 0 1],uk
_PathParents,this object provides a sequence similar to the logical ancestors,[0 0 0 0 1],uk
And,Requires all given class expression expressions to be found in the given order.,[0 0 1 0 0],uk
And,expressions can be separated by spaces.,[0 0 1 1 0],uk
And,can also be constructed using an operator to perform an operation,[0 0 1 1 0],uk
And,Stop tracking backwards.,[0 0 1 1 0],uk
And,whole word nums,[1 0 0 0 0],uk
And,"expr and integer id, name expr name, sizes age",[1 0 0 0 0],uk
And,# Easy spoken as,[1 0 0 0 0],uk
And,"Integer number of expr identifiers, integer, age",[1 0 0 0 0],uk
Argument,Arguments are options for the command position.,[0 0 0 0 1],uk
Argument,As a rule.,[1 0 0 0 0],uk
Argument,and required to perform these tasks.,[1 0 0 0 0],uk
Argument,All parameters will be passed to the parameters constructor.,[0 0 0 1 0],uk
Bucket,The bucket is used to save byte code for one template.,[0 0 0 0 1],uk
Bucket,initialized in the byte cache and passed boot function.,[0 0 0 0 1],uk
Bucket,bucket receives an internal checksum from a given cache and uses this amount,[0 0 0 1 0],uk
Bucket,to automatically discard the old cache material.,[0 0 0 1 0],uk
CallBlock,"Like a macro without a name, instead of a bell.",[0 0 1 0 0],uk
CallBlock,without name the macro type of call stored in this node.,[0 1 0 0 0],uk
CaseInsensitiveDict,insensitive to case words as an object.,[0 0 0 0 1],uk
CaseInsensitiveDict,implements all methods and transactions,[0 0 0 0 1],uk
CaseInsensitiveDict,Also,[0 0 0 0 1],uk
CaseInsensitiveDict,This will contain case sensitive keys.,[0 0 1 1 0],uk
CaseInsensitiveDict,But the query and it contains,[1 0 0 0 0],uk
CaseInsensitiveDict,case sensitive test,[1 0 0 0 0],uk
CaseInsensitiveDict,cid case sensitive,[1 0 0 0 0],uk
CaseInsensitiveDict,cid takes application json,[1 0 0 0 0],uk
CaseInsensitiveDict,list cid apply # true,[1 0 0 0 0],uk
CaseInsensitiveDict,"For example, encoding the content of the headers returns",[1 0 0 0 0],uk
CaseInsensitiveDict,encoding header value regardless of value,[1 0 0 0 0],uk
CaseInsensitiveDict,"if constructor, ^update or equal",[1 0 0 0 0],uk
CaseInsensitiveDict,"operations with keys equal to ^stick s, the",[1 0 0 0 0],uk
CaseInsensitiveDict,behavior is undefined.,[1 0 0 0 0],uk
ColoredString,improved string for ln operations for color output.,[0 0 0 0 1],uk
CommandError,Raised if error at command line arguments,[0 0 0 0 1],uk
ConnectionError,a connection error occurred.,[0 0 0 0 1],uk
Context_,template context contains template variables.,[0 0 0 0 1],uk
Context_,creating instances is not supported or not useful because it was created,[0 0 1 0 0],uk
Context_,automatically at different stages of rating templates and should not,[0 0 1 0 0],uk
Context_,Create manually.,[0 0 1 0 0],uk
Context_,The context is fixed.,[0 0 1 0 0],uk
Context_,The changes in the parent attr must not be changed,[1 1 0 0 0],uk
Context_,Template code only.,[1 1 0 0 0],uk
Context_,template filters and global functions are marked as,[1 1 0 0 0],uk
Context_,function context function s get active context as first argument,[1 1 0 0 0],uk
Context_,and provides access to context-only.,[1 1 0 0 0],uk
Context_,"getitem, it contains.",[0 1 0 0 0],uk
Context_,The class is an undefined object for missing variables.,[0 1 0 0 0],uk
CookieConflictError,There are two cookies that match the criteria specified in the cookie box.,[0 0 0 0 1],uk
CookieConflictError,Use ^get and ^set and include domain and the path args to be more specific.,[0 0 1 0 0],uk
DataViewSequence,a sequence of data views.,[0 0 0 0 1],uk
DataViewSequence,Each entry is an example of a class of elements.,[0 1 0 0 0],uk
Date,The date is literal.,[0 0 0 0 1],uk
DirectedGraph,A plot structure with guide edges.,[0 0 0 0 1],uk
Distribution,"base class for distributions, whether installed or installed from indexes.",[0 0 0 0 1],uk
Distribution,"Anyway, he should have metadata, so all he needs is",[1 0 0 0 0],uk
Distribution,to build.,[1 0 0 0 0],uk
Environment,global and others.,[0 0 0 1 1],uk
Environment,Here we have possible initialization options.,[0 1 0 0 0],uk
Environment,the line indicating the start of the block.,[0 1 0 0 0],uk
Environment,The default value is %.,[0 1 0 0 0],uk
Environment,the line indicating the end of the block.,[0 1 0 0 0],uk
Environment,The default value is %.,[0 1 0 0 0],uk
Environment,variable start string,[0 1 0 0 0],uk
Environment,The default is.,[0 1 0 0 0],uk
Environment,comment end line,[0 1 0 0 0],uk
Environment,the line indicating the end of the comment.,[0 1 0 0 0],uk
Environment,line prefix,[0 1 0 0 0],uk
Environment,Crop Blocks,[0 1 0 0 0],uk
Environment,if true is set in the first line after the block,[0 1 0 0 0],uk
Environment,"Removed block, not variable tag!",[0 1 0 0 0],uk
Environment,From the beginning of the line to the block.,[0 1 0 0 0],uk
Environment,the sequence that starts a new string.,[0 1 0 0 0],uk
Environment,n or r n.,[0 1 0 0 0],uk
Environment,continue the new line,[0 1 0 0 0],uk
Environment,"The default is false, which creates a separate new line,",[0 1 0 0 0],uk
Environment,versionad 27,[0 1 0 0 0],uk
Environment,It could either be imported paths.,[0 1 0 0 0],uk
Environment,"to get more information, you have a",[0 1 0 0 0],uk
Environment,Should Optimizer be enabled?,[0 1 0 0 0],uk
Environment,undefined,[0 1 0 0 0],uk
Environment,callable which can be used to parse the result of a variable,[0 1 0 0 0],uk
Environment,"For example, you can convert",[0 1 0 0 0],uk
Environment,autoscape,[0 1 0 0 0],uk
Environment,It's typical.,[0 1 0 0 0],uk
Environment,Class jinja2^utils.markup.,[0 1 0 0 0],uk
Environment,Same as the Jinja 24,[0 1 0 0 0],uk
Environment,be calledable that is the template name and has to,[0 1 0 0 0],uk
Environment,versionchanged 24,[0 1 0 0 0],uk
Environment,cache size,[0 1 0 0 0],uk
Environment,"By default, it's 400, which means",[0 1 0 0 0],uk
Environment,1 Cache will not be cleaned.,[0 1 0 0 0],uk
Environment,automatic reloading,[0 1 0 0 0],uk
Environment,"Sources can be changed, & ie; the file system or the database.",[0 1 0 0 0],uk
Environment,if,[0 1 0 0 0],uk
Environment,the template will be reloaded.,[0 1 0 0 0],uk
Environment,for higher performance it's possible,[0 1 0 0 0],uk
Environment,Turn it off.,[0 1 0 0 0],uk
Environment,Byte Cache,[0 1 0 0 0],uk
Environment,cache for jinja byte code so that templates do not matter t,[0 1 0 0 0],uk
Environment,enable asynchronization,[0 1 0 0 0],uk
Environment,That's what it takes.,[0 1 0 0 0],uk
Environment,Python 36 or later.,[0 1 0 0 0],uk
ExceptionPexpect,base class for all the exceptions raised by this module.,[0 0 0 0 1],uk
ExtractError,a general exception to extract errors.,[0 0 0 0 1],uk
fdspawn,e. g. you can use it to read file search information,[1 0 0 0 0],uk
fdspawn,for templates or for modem control or serial device.,[1 0 0 0 0],uk
FileMetadata,usage,[1 0 0 0 0],uk
FileMetadata,Path of metadata files to pkg information,[1 0 0 0 0],uk
FileMetadata,"this provider discards all data and metadata requests, except pkg information,",[0 0 0 1 0],uk
FileMetadata,specified location.,[0 0 0 1 0],uk
FileMetadata,usage,[1 0 0 0 0],uk
FileMetadata,Path of metadata files to pkg information,[1 0 0 0 0],uk
FileMetadata,"this provider discards all data and metadata requests, except pkg information,",[0 0 0 1 0],uk
FileMetadata,specified location.,[0 0 0 1 0],uk
FileSystemLoader,Loads templates from the filesystem.,[0 0 0 0 1],uk
FileSystemLoader,this booter can find templates,[0 0 0 0 1],uk
FileSystemLoader,given order,[1 0 0 0 0],uk
FileSystemLoader,Path to load file system into templates,[1 0 0 0 0],uk
FileSystemLoader,Template default encoding is utf 8 which can be changed,[1 0 0 0 0],uk
FileSystemLoader,if the encoding option is set to something else.,[1 0 0 0 0],uk
FileSystemLoader,"to follow symbolic links, set the following links option to true",[1 0 0 0 0],uk
FollowedBy,expression matches current position.,[1 0 1 0 1],uk
FollowedBy,always returns the null list of items.,[1 0 1 0 1],uk
FollowedBy,if any result names are defined,[1 0 1 1 0],uk
FollowedBy,in the'previous' expression those returned for access,[1 0 1 1 0],uk
FollowedBy,Name.,[1 0 1 1 0],uk
FollowedBy,"The word ""Alpha """,[1 0 0 0 0],uk
FollowedBy,label attr expr group ^join suppresses the word,[1 0 0 0 0],uk
FollowedBy,also attr expr ^parse string square form black posn top left ^pprint,[1 0 0 0 0],uk
FollowedBy,printing,[1 0 0 0 0],uk
FollowedBy,"shape, square, color, black, posn, top left",[1 0 0 0 0],uk
Getattr,retrieve an attribute or element from an expression which is only ascii,[1 0 0 0 0],uk
HebrewProber,two sbcharsetprobers will identify text in,[0 0 1 0 0],uk
HebrewProber,It reduces any sequence of these characters to one space.,[0 0 0 0 1],uk
HebrewProber,Built up.,[1 0 0 0 0],uk
HTMLParser,html parser,[0 0 0 0 1],uk
HTMLParser,Creates a tree-like structure from a stream that may be malformed by html.,[0 0 0 0 1],uk
HTTPError,A http error occurred.,[0 0 0 0 1],uk
InsecurePlatformWarning,warning if some ssl configuration is not available on platform.,[0 0 0 0 1],uk
InspectedValidator,Metaclass for all validators,[0 0 0 0 1],uk
InstalledDistribution,reads metadata contained in Piist^json,[1 0 0 0 0],uk
InstalledDistribution,The dry run mode is used.,[1 0 0 0 0],uk
InternalName,internal compiler name.,[0 0 0 0 1],uk
InternalName,"self, but the handler provides",[0 0 1 0 0],uk
InternalName,meth jinja2^parser.parser^free method to generate,[0 0 1 0 0],uk
InternalName,the new identifier for you.,[0 0 1 0 0],uk
InternalName,this identifier is not available from,[0 0 1 0 0],uk
InternalName,A template that does not threaten the compiler.,[0 0 1 0 0],uk
InvalidDateError,was wrong with the date field.,[0 0 0 0 1],uk
InvalidHeaderError,exception for invalid headers.,[0 0 0 0 1],uk
Kanji,set unicode to a range of characters in kanji code,[0 0 0 0 1],uk
Katakana,unicode set for the katakana unicode character range,[0 0 0 0 1],uk
KeyType,key type.,[0 0 0 0 1],uk
KeyType,"keys can go out, or quote using base, or literal",[0 1 0 1 0],uk
KeyType,Quotes below the escape rule applied to a single line of type.,[0 1 0 1 0],uk
LockFailed,Lock file creation failed for some other reason.,[0 0 0 0 1],uk
LockFailed,raise lockfailed,[1 0 0 0 0],uk
LockFailed,except lock errorrr,[1 0 0 0 0],uk
LRUCache,Simple lru cache implementation.,[0 0 0 0 1],uk
LRUCache,Scale.,[0 0 1 0 0],uk
LRUCache,but as long as it's used to store templates,[0 0 1 0 0],uk
LRUCache,Don't do anything wrong.,[0 0 1 0 0],uk
Markup,the string that is ready to be pasted safely to html or xml,[0 0 0 0 1],uk
Markup,safe.,[0 0 0 0 1],uk
Markup,transfer an object to a constructor transforms it into text and covers it,[0 1 0 1 0],uk
Markup,"this implements the html interface, which is part of some shells",[1 0 1 0 0],uk
Markup,transfer of an object that implements html will override the object,[1 0 1 0 0],uk
Markup,all methods to avoid arguments and return the markup instance.,[1 0 1 0 0],uk
Markup,mlate em foo &ampbar em,[1 0 1 0 0],uk
Markup,Mark emem em em em em &lt foo&gt;,[1 0 1 0 0],uk
MemcachedBytecodeCache,this class implements the byte cache used by the amcache cache for,[0 0 0 0 1],uk
MemcachedBytecodeCache,non-forces a custom memcache library,[0 0 0 1 0],uk
MemcachedBytecodeCache,the required minimum interface.,[0 0 0 1 0],uk
MemcachedBytecodeCache,"method to set key, value, timeout",[1 0 0 0 0],uk
MemcachedBytecodeCache,Value is string and,[1 0 0 0 0],uk
MemcachedBytecodeCache,if no timeout is specified,[1 0 0 0 0],uk
MemcachedBytecodeCache,given an integer number with the number of seconds of cache,[1 0 0 0 0],uk
MemcachedBytecodeCache,key get method,[1 0 0 0 0],uk
MemcachedBytecodeCache,if item does not contain,[1 0 0 0 0],uk
MetadataMissingError,no required metadata,[0 0 0 0 1],uk
MethodDispatcher,dict of 2 special properties,[0 0 0 0 1],uk
MethodDispatcher,multiple keys to access any of the original elements,[0 0 0 1 0],uk
MethodDispatcher,"list, like an object, returns the corresponding value",[0 0 0 1 0],uk
MethodDispatcher,The default value which can be set using the default attribute.,[1 0 0 1 0],uk
Module_six_moves_urllib_parse,lazy loading of movement objects in six^moves.,[0 0 0 0 1],uk
Module_six_moves_urllib_request,lazy loading of movement objects in a query for six^moves. urllib,[0 0 0 0 1],uk
Module_six_moves_urllib_response,lazy loading of movement objects at six^moves. urllib,[0 0 0 0 1],uk
Mul,Multiply the left side by the right node.,[0 0 0 0 1],uk
NativeEnvironment,an environment that transforms templates into localpython types.,[0 0 0 0 1],uk
Node,corresponds to an object in a tree,[0 0 0 0 1],uk
NotAny,"lookahead, to deny matching the given interpretd expression.",[0 0 0 0 1],uk
NotAny,does not match current position.,[0 0 0 1 0],uk
NotAny,do not skip leading space.,[0 0 0 1 0],uk
NotAny,# Be careful not to misspell keywords for identifiers,[1 0 0 0 0],uk
NotAny,Optional boolean term not an identifier,[1 0 0 0 0],uk
NotAny,"# a hierarchy of operations, use infixnotation",[1 0 0 0 0],uk
NotAny,# Whole numbers following.,[1 0 0 0 0],uk
NotMyLock,"Raised if the file is attempted to be unlocked, someone else locked.",[0 0 0 0 1],uk
NotMyLock,raise nemylock,[1 0 0 0 0],uk
omdict,ordered a multi-valued dictionary.,[0 0 0 0 1],uk
omdict,multi-valued dictionary is a dictionary that can store multiple values by,[0 0 0 0 1],uk
omdict,The key.,[0 0 0 1 1],uk
omdict,"A ordered multi-valued dictionary, a multi-valued dictionary,",[0 0 0 0 1],uk
omdict,preserves the inserting and removal order.,[0 0 0 0 1],uk
omdict,"In the internal list of items are stored in a double list, by itself.",[0 0 0 1 0],uk
omdict,"I'm sorry, stuff.",[0 0 0 1 0],uk
omdict,a,[0 0 0 1 0],uk
omdict,map is also saved and stored in an ordered list,[0 0 0 1 0],uk
omdict,"associated links to the list nodes, one for each value associated with this key.",[0 0 0 1 1],uk
omdict,The key.,[0 0 0 1 1],uk
omdict,"that means emdict stores the parity level of the dict method, and dict",[0 0 0 1 0],uk
omdict,to behave the same way.,[0 0 0 1 0],uk
omdict,"clear, copy, update, fromkeys, Len",[1 0 0 0 0],uk
omdict,"things, keys, values, and whatterkeys, orternatives,",[1 0 0 0 0],uk
omdict,"The parameters added are optional, existing usage is not operational.",[1 0 0 0 0],uk
omdict,the following methods have been added,[1 0 0 0 0],uk
omdict,lists methods,[1 0 0 0 0],uk
omdict,name interacts with values lists and methods with all of their names,[1 0 0 0 0],uk
omdict,"interact with all the vocabulary elements, including several elements",[1 0 0 0 0],uk
omdict,Same key.,[1 0 0 1 1],uk
omdict,new emdict method:,[1 0 0 0 0],uk
omdict,"load ,size, backward,",[1 0 0 0 0],uk
omdict,"getlist, add, addlist, setlist, setlist, setdefaultlist,",[1 0 0 0 0],uk
omdict,"poplist, popvalue, popvalids, popitem, poplistitem,",[1 0 0 0 0],uk
omdict,"allitems, allkeys, allvalues, list, listitems,",[1 0 0 0 0],uk
omdict,iderlists,[1 0 0 0 0],uk
Option,options are usually optional on the command line and,[0 0 0 0 1],uk
Option,has additional features that do not have arguments.,[0 0 0 0 1],uk
Option,All other options are passed to the parameters constructor.,[1 0 0 0 0],uk
Option,"The default param settings control, if the default value should be displayed in the options",[0 1 0 0 0],uk
Option,a manual page.,[0 1 0 0 0],uk
Option,Defaults are not usually shown.,[0 1 0 0 0],uk
Option,If it is,[0 1 0 0 0],uk
Option,"Value is a string, it shows a string instead of",[0 1 0 0 0],uk
Option,Value.,[0 1 0 0 0],uk
Option,This option is especially useful for dynamic settings.,[0 1 0 0 0],uk
Option,frame show envvar determines if the environment variable should be shown,[0 1 0 0 0],uk
Option,Usually Environment Variables,[0 1 0 0 0],uk
Option,not shown.,[0 1 0 0 0],uk
Option,Input requested.,[0 1 0 0 0],uk
Option,capital letter name parameter.,[0 1 0 0 0],uk
Option,Somebody's asking.,[0 1 0 0 0],uk
Option,hidden from user.,[0 1 0 0 0],uk
Option,It's useful for a password.,[0 1 0 0 0],uk
Option,input.,[0 1 0 0 0],uk
Option,default is,[0 1 0 0 0],uk
Option,automatic detection.,[0 1 0 0 0],uk
Option,frame flag value to use for this flag if it is s,[0 1 0 0 0],uk
Option,On.,[0 1 0 0 0],uk
Option,this is set to boolean automatically if,[0 1 0 0 0],uk
Option,the option string contains a line indicating two parameters.,[0 1 0 0 0],uk
Option,Nargasmlike,[0 1 0 0 0],uk
Option,Arguments.,[0 1 0 0 0],uk
Option,Option to extract from environment,[0 1 0 0 0],uk
Option,variable in case prefix defined by,[0 1 0 0 0],uk
Option,Context.,[0 1 0 0 0],uk
Option,param will help the help line.,[0 1 0 0 0],uk
Option,param hides this option from help outputs.,[0 1 0 0 0],uk
PacifyFlushWrapper,other cleanup code as well as a file in which the base file is not broken,[0 0 0 1 0],uk
PacifyFlushWrapper,"pipe, all calls and attributes run.",[0 0 0 1 0],uk
PackageIndex,matches the package index and makes it easier to access end points,[0 0 0 0 1],uk
ParseError,such a mistake arises when the analyzer encountered a syntax error,[0 0 0 0 1],uk
ParseFatalException,found stops all processing immediately,[0 0 1 0 0],uk
ParserElement,The abstract base parser element.,[0 0 0 0 1],uk
ParseResultBytes,The compatibility of the urlparse^parsultiffs object.,[0 0 0 0 1],uk
ParseResults,data to process,[1 0 0 0 1],uk
ParseResults,as results in the len list,[1 0 0 0 0],uk
ParseResults,"lists the results of index 0, results 1, etc.",[1 0 0 0 0],uk
ParseResults,by the results of the attributes.,[1 0 0 0 0],uk
ParseResults,whole word nums,[1 0 1 0 0],uk
ParseResults,# equivalent form,[1 0 1 0 0],uk
ParseResults,# The date of the whole year stw,[1 0 1 0 0],uk
ParseResults,#parsingline returns object parsers,[1 0 1 0 0],uk
ParseResults,the date of the command str^parse string 1999 12 31,[1 0 1 0 0],uk
ParseResults,"def test s, fn recr",[1 0 1 0 0],uk
ParseResults,"print %s %s %s, fn eval s",[1 0 1 0 0],uk
ParseResults,result of test list,[1 0 1 0 0],uk
ParseResults,test result 0,[1 0 1 0 0],uk
ParseResults,test month results,[1 0 1 0 0],uk
ParseResults,test result^day,[1 0 1 0 0],uk
ParseResults,the test month as a result,[1 0 1 0 0],uk
ParseResults,result of test minutes,[1 0 1 0 0],uk
ParseResults,"test result^dump, st",[1 0 1 0 0],uk
ParseResults,printing,[1 0 0 0 0],uk
ParseResults,"list of results 1999, , 12, , 31",[1 0 0 0 0],uk
ParseResults,1999 result of 0,[1 0 0 0 0],uk
ParseResults,12th month result,[1 0 0 0 0],uk
ParseResults,result^day 31,[1 0 0 0 0],uk
ParseResults,"month as a result, yes",[1 0 0 0 0],uk
ParseResults,"print^dump 1999, ,12,31",[1 0 0 0 0],uk
ParseResults,31th Day,[1 0 0 0 0],uk
ParseResults,month 12,[1 0 0 0 0],uk
ParseResults,1999,[1 0 0 0 0],uk
Path,Different checks.,[0 0 0 0 1],uk
Path,"first of all, instead of returning the open file",[0 0 1 0 0],uk
Path,"param exists if true, file or directory must exist for",[0 1 0 0 0],uk
Path,This value should be real.,[0 1 0 0 0],uk
Path,If it's not necessary and,[0 1 0 0 0],uk
Path,"file does not really exist, then all subsequent checks are:",[0 1 0 0 0],uk
Path,That's,[0 1 0 0 0],uk
Path,"do not expand the tilde prefix, as it is",[0 1 0 0 0],uk
Path,It's supposed to be a shell.,[0 1 0 0 0],uk
PoolManager,"can perform arbitrary, transparent track requests",[0 0 0 0 1],uk
PoolManager,Right.,[0 1 0 0 0],uk
PoolManager,class url3^connectionpool. connection pool.,[0 1 0 0 0],uk
PoolManager,manager Lowmanger num pools 2,[1 0 0 0 0],uk
PoolManager,"r manager^request get, http yahoo^com",[1 0 0 0 0],uk
PrefixLoader,to the prefix.,[0 0 0 0 1],uk
PrefixLoader,the default which can be changed by setting the separator to,[1 0 0 1 0],uk
PrefixLoader,something else,[1 0 0 1 0],uk
PrefixLoader,"app1 packageloader my package^app1,",[1 0 0 0 0],uk
PrefixLoader,"loading the app1^html index a file from the app1 package is loaded,",[1 0 0 0 0],uk
PyPIJSONLocator,this Locator uses the pypi s json interface.,[0 0 0 1 0],uk
ReadError,elevated if archive could not be read,[0 0 0 0 1],uk
Request,user created class object.,[0 0 0 0 1],uk
Request,param http method to use.,[0 1 0 0 0],uk
Request,prm url to send.,[0 1 0 0 0],uk
Request,The vocabulary of the param headers to send.,[0 1 0 0 0],uk
Request,if the dictionary or,[0 1 0 0 0],uk
Request,"tables key list, value given, form encoding",[0 1 0 0 0],uk
Request,Go before.,[0 1 0 0 0],uk
Request,param json json for attaching text to a query if the files or data are not specified.,[0 1 0 0 0],uk
Request,if the dictionary or,[0 1 0 0 0],uk
Request,"tables key list, value given, form encoding",[0 1 0 0 0],uk
Request,Go before.,[0 1 0 0 0],uk
Request,usage,[1 0 0 0 0],uk
Request,"req request^request get, https httpbin^org get",[1 0 0 0 0],uk
Request,preparerequest get,[1 0 0 0 0],uk
RequirementsFileParseError,Jumped if there was a general error parsing the requirement string to a file.,[0 0 0 0 1],uk
RequirementUninstaller,the context manager to remove a package for the internal frame.,[0 0 0 0 1],uk
RequirementUninstaller,this option uses uninstallset to manage processes.,[0 0 0 1 0],uk
RequirementUninstaller,if internal block,[0 0 0 1 0],uk
RequiresPythonCache,A candidate's cache needs Python information.,[0 0 0 0 1],uk
Resource,"class that represents the package resource, such as the data file.",[0 0 0 0 1],uk
Resource,This.,[0 0 1 0 0],uk
Resource,the class resource search utility that manages the resource.,[0 0 1 0 0],uk
ResourceFinder,Looking for resources on the filesystem.,[0 0 0 0 1],uk
ResourceManager,Manage resource extraction and packages,[0 0 0 0 1],uk
Retry,Redo the configuration.,[0 0 0 0 1],uk
Retry,They can be used safely.,[0 0 0 1 0],uk
Retry,"Reconnect 5, read 2, redirection 5",[1 0 0 0 0],uk
Retry,"matches http^request get, http example^com",[1 0 0 0 0],uk
Retry,int comput total,[0 1 0 0 0],uk
Retry,has an advantage over other values.,[0 1 0 0 0],uk
Retry,It counts.,[0 1 0 0 0],uk
Retry,inm connection int,[0 1 0 0 0],uk
Retry,the number of connection errors to repeat.,[0 1 0 0 0],uk
Retry,"This is an error before querying the remote server,",[0 1 0 0 0],uk
Retry,tram int read,[0 1 0 0 0],uk
Retry,the number of errors read.,[0 1 0 0 0],uk
Retry,"these errors will be raised after sending a request to the server, so",[0 1 0 0 0],uk
Retry,int-redirected pairs,[0 1 0 0 0],uk
Retry,limit this to avoid infinite forwarding,[0 1 0 0 0],uk
Retry,The cycle.,[0 1 0 0 0],uk
Retry,"forwarding is a http answer with 301, 302, 303, 307 or",[0 1 0 0 0],uk
Retry,308,[0 1 0 0 0],uk
Retry,How many times do I have to repeat bad status codes?,[0 1 0 0 0],uk
Retry,is a response reminder where the status code matches,[0 1 0 0 0],uk
Retry,Status list.,[0 1 0 0 0],uk
Retry,The set of verb types for the http method in upper case that we should repeat.,[0 1 0 0 0],uk
Retry,"By default, we repeat only the methods that are considered correct.",[0 1 0 0 0],uk
Retry,Same condition.,[0 1 0 0 0],uk
Retry,See the method attri^default whitelist.,[0 1 0 0 0],uk
Retry,set the wrong value to repeat any verb.,[0 1 0 0 0],uk
Retry,"The whole code of the status of http, which we need to make repeat.",[0 1 0 0 0],uk
Retry,This option is not checked by default if it does not have any entries.,[0 1 0 0 0],uk
Retry,feedback ratio that will be applied between attempts after second attempt,[0 1 0 0 0],uk
Retry,most errors will immediately be resolved using a second non-use attempt,[0 1 0 0 0],uk
Retry,delay.,[0 1 0 0 0],uk
Retry,urllib3 will sleep for,[0 1 0 0 0],uk
Retry,backoff factor 2 - Total number of repetitions 1,[0 1 0 0 0],uk
Retry,One second.,[0 1 0 0 0],uk
Retry,If the feedback factor is 01 then funk ^sdeep will sleep,[0 1 0 0 0],uk
Retry,"00s,02s, 04s, .",[0 1 0 0 0],uk
Retry,Between treasure.,[0 1 0 0 0],uk
Retry,No more,[0 1 0 0 0],uk
Retry,than attr retrist^backoff max.,[0 1 0 0 0],uk
Retry,"By default, backoff is disabled at 0 .",[0 1 0 0 0],uk
Retry,3xx answer code.,[0 1 0 0 0],uk
Retry,"Whether we have to raise the exception or return the answer,",[0 1 0 0 0],uk
Retry,if the status falls within the status list and repeats have,[0 1 0 0 0],uk
Retry,I thought I was exhausted.,[0 1 0 0 0],uk
Retry,frame public History of the request requested in the request,[0 1 0 0 0],uk
Retry,Every call to meth retri^increment.,[0 1 0 0 0],uk
Retry,list in order,[0 1 0 0 0],uk
Retry,Requests came out.,[0 1 0 0 0],uk
Retry,Each item on the list is the history of the class.,[0 1 0 0 0],uk
Retry,Whether to respect retry after header in status codes defined as,[0 1 0 0 0],uk
Retry,attr try again after status code or not.,[0 1 0 0 0],uk
